text,label
I may treat myself to some Serie B this evening. Cesena v Novara\u002c maybe remind me of how much I loved Gianluca Comotto if he plays #joking,pos
"""#AFailedTextFromToday """"""""You going to Soundset?""""""""-Name Withheld. """"""""Uh, Soundset was last Sunday...."""""""" Ahahahaha""",neg
Is there anyone out there that wants to go with me to the Kenny Chesney Jason Aldean concert tomorrow for free!?!?!?,pos
"@user I stirred t pot w leftists at a Mike Brown rally ~ yr ago, had maybe 10 breathing dwn my neck, but this was far more intnse",neg
@user I'm seeing so many liberals praising #Castro as a hero and a role model in spite of all he's done.,neg
Moto G (3rd Gen) Review: The new Moto G is one of the biggest devices for Motorola! Our Review of the new Moto...,pos
"""April is the best part of sharknado! If April dies, Sharknado will jump the shark @user #AprilLives #Sharknado3 #OhHellNo #AprilLives""",pos
"@user @user She fought MSM, GOP, Comey, racism, sexism, xenophobia and Russia and still won popular vote. It was a screw job.",neg
@user Most of the money is from weak minded liberals who are in denial that their evil witch lost. I laugh at this silliness,neg
@user you\u2019re better when we were talking black lacrosse players after we won our 3rd straight all state sugar bowl,pos
"""\""""""""@XochilihcoX C\u2019mon Leo where\u2019s Endymion....... Or Amsterdam I know he likes Amsterdam.\"""""""" those songs are shit compared to the ones i put""",neg
Watch @user accept the #NBAwards for Young People's Literatuer on @user,pos
Shawn comes to Vegas the 18th or 19th &amp; I will go to the airport to meet him,pos
"""listening to the black friday remix by Kendrick Lamar, it makes me think that he's the greatest rapper right now. only straight rap.""",pos
"""Tonight, Curtis is going to Comrade Bill De Blasio's 2nd Town Hall meeting. He was told he'd have to RSVP (Reject...",pos
Watching David Price against the Rangers.  2-2 in the 5th.  Doesn't get much better than this.,pos
George RR Martin at peace with Game of Thrones finishing before A ...:  #GameOfThrones,pos
@user Shotton has shown he is worthy of that list by passing the ultimate barometer of performing on Wet Wednesday night for Stoke,pos
@user please Justin follow me ! Hope everyday ! Je t\u2019aime ! Can wait to see u in Paris for the 1st time ! Je t\u2019aime <3 (:,pos
"I may dislike like facebook, but I fucking hate Google+ with an unholy passion. What an ugly unintuitive interface.",neg
@user May Allah bring an end to this killings by the Boko Haram militants,neg
"@user @user Because the latter is a coward, a very insecure individual deep inside, who has no integrity.",neg
"""Milano, Italy- tomorrow Mount snowdon, Wales- 10 days London New Years/bday-11 days Bring it onnn""",pos
The new Bruno Mars song is wicked. It sounds like a cross between the Police and Michael Jackson. I may or may not play it 14 times/day..!,neg
"Celine sing again, please#BeautyAndTheBeast",pos
"""I really like the way Josh Hamilton is swinging  the bat. More bat speed. Even though he K'd in the 3rd, he made some violent swings""",pos
Jeb Bush pretending he's a co front runner but he's in 4th place and Carly Fioriana bragging how she's in 2nd place in 2 states. Losers.,neg
"Western ISIS adventurism, Israel behind Hamas: Assange revelations  #assange #hamas #israel #palestine #BDS",neg
@user 3 tickets all seated together on the halfway line for Arsenal v Hull tomorrow please DM me,pos
25% off TODAY ONLY! #BlackFriday for .@TheDemocrats #NotMyPresident…,pos
And with Serena's 11th ace she wins the match vs her sister Venus,pos
@user @user @user   Randy Orton and Cesaro are the best. They are great super star of wwe. I hope you  win match  sun.,pos
If anyone wants 4 Zac Brown Band tickets for Comerica Park this Saturday we have 4 on the field for $100 each.,pos
Lord I say this prayer today bless the red sox in anoint them for thay shall have victory over the Yankees today in Jesus amen,pos
Famliy hittin the #mannequinchallenge & #hitemwiththeshoulders all at once. Lit this Thanksgiving 🔥,pos
Photo: studyrelief: 05 september 2015 : i smashed up my iPhone last night and the pixels on the screen have...,neg
Justin Bieber's manager Scooter Braun reveals he thought he may die via @user,neg
@user  persona 5 got delayed! Greatness surely does awaits. #delayedStation4,pos
Frank ocean not dropping his new album in July is the reason why I have trust issues,neg
I'm watching Monday's Big Brother and Clay is in it but I'm confused because he was evicted last Thursday?,neg
"""Join the Suns top dog, Southpaw, for National Hot Dog Day tomorrow at @user from 11 am - Noon. Learn more I",pos
Since Trump became President: Media credibility - deadClinton dynasty - dead TPP - deadFidel Castro - dead#MAGA #TRUMP,neg
Jammin out to Ricky Martin - livin la Vida Loca #NP on @user  Now hiring!,pos
"""Don't miss Allison DeBona from Ballet West &amp; the CW's """"""""Breaking Pointe"""""""" teaching this Thursday at 1:30pm sign in early!",pos
Sportsnet 960 The FAN is a fan of the Pride Parade and we are so excited for it to get going. Grab a seat on 9th...,pos
"@user oh btw , want to go up town tomorrow to get some snazzy photos of st Patrick's ?""",pos
"""...woah, Deezer. Babel only came out on Monday, can you leave it up for longer than a day to give slow people like me a chance?""",pos
@user Two tickets to see Foo Fighters at Bowl tonight (Sunday). Face value. Leighton Buzzard or Milton Keynes area. Any interest?,pos
SELLING 2 JANET JACKSON TICKETS. GOOD SEATS. SEPT 11TH. HMM FOR DETAILS &amp; rt/tag  anyone you think might want them! Thx guys!,pos
"""Still have Ancelotti's autobiography as my all-time number 1, followed by Jonathan Wilsons 'Behind the Iron Curtain'. Pep book probably 3rd""",pos
@user A start!!  need ot deport all bad hombres fast day one. Allgans locked up or go back to El Salavador or wherever TF they are from!,neg
"""You couldn't make it up. Plastic Paddy school teacher, who loves Child murdering IRA terrorists.",neg
Can't wait till the album on the 4 Sept...Iron Maiden - Speed Of Light. @user #ironmaiden,pos
My art Paint it black by The Rolling stones and Here comes the sun by George Harrison,pos
Paul Dunne is tied for 1st at the open and he's a proud #UABBlazer   shutout to my ace @user  #BlazerLife,pos
.@tedcruz comes out swinging at Planned Parenthood re videos. Says on 1st day in office he wld instruct DOJ to investigate @user,neg
"""Obama signed a law TODAY making gifts of up to $100,000 from an IRA tax-free again. If you want to give to the Foundation, call us Monday.""",pos
"@user planning on ripping apart Medicare and Medicaid, they said they were going to do it without you,  really!!",neg
Niggas be broke that's the reason they hate flipping them burgers for minimum wage 😅,neg
so it's Day of The Dog today+tomorrow's National Ice Cream Day? who made mistake of not declaring both on same day plus free cones for dogs?,pos
when Katy Perry made #TGIF  i dont think she calculated my exam being on a Friday for 4 hours -_-,neg
Hulk Hogan won't have a good day tomorrow when he realises everyone has been treating him like a world class cunt,neg
is AWESOOMEEE! I got laid last night bc of it Sun City VVV,pos
"@user Hell, the Left can't dress themselves why would we want them to dress Melania. She would be better off going to Wal-Mart",neg
"And eclipse the amount of wages Messi gets a week? Haha..so now who is the best, Neymar or Messi? #mufc #FCBarcelona",pos
"""MYSA has closed the Laurel Point fields, due to the weather conditions. All sessions there on Monday are canceled. :(""",neg
"""I will be so good at the military, your head will spin."" -some 4th grader who wants to be a General or Donald Trump, Presidential candidate",neg
Amazon Hiring Fair: $11.25 hr. with a shift differential - Free Transportation - Benefits September 10th 2015...,pos
Federer stays winning. Into the finals tomorrow.,pos
#SkateNight Tonight 8pm Stardust Skate Center FREE b4 9:30pm Hosted by #SAAB its always fun when you rolling!!! haha x5,pos
it's your last chance to take advantage of Gazelle's best price guarantee on iPhone trade-ins...,pos
WHOEVR KILLS LEO DESERVES DEATH PENALTY @user @user @user @user @user @user,neg
David Bowie's new song Blackstar is fucking brilliant. He is ceaselessly exceptional and innovative. Excited for the album January 8th!,pos
@user I hope next eid will be better than this one for u...prayers for ur mom and grandmom..may Allah bless them and give you peace..,pos
"""There's lots to do this weekend! The Polish Festival, the Taste of Melbourne &amp; more #weekender""",pos
"Michelle Obama seems to have really enjoyed her theater going this weekend. She saw Kinky Boots on Saturday, and The King and I on Sunday.",pos
"""I liked a @user video Zac Brown Band with Steven Tyler, Fenway Park, 9 August 2015""",pos
Great day today with family. Now to get ready for Milan on Monday #Christmas #MerryChristmas #blessed #grateful,pos
"@user Oh, I remember that one. Pretty good. The one that's your 2nd favorite is my fav from the original Naruto.""",pos
Am I the only one that thinks #Trump is playing w/ #Romney to get back at him for his criticism? Smh. #UniteBlue #libcrib,neg
Last tweet of the night\u002c reading will not lose to spurs tomorrow,pos
Okay so my fam is going to Queen Mary tomorrow i'm really scared of hunted houses and this is a big o hunted...,neg
@user @user @user Great questions &amp; answers. Those there got to see the 10th Amendment Rick Perry we all love!  #Perry2016,pos
"@user there is no horror to it! First season is the best, second is dreadful! Third is ok, just waiting for 4th on Netflix ha!",pos
It wouldn't make you feel shameful if there wasn't some part of you that knew it was wrong. Abortion is cruelty aga…,neg
"Tony Romo should be MVP. If it wasn't for him sucking and constantly getting injured, Dallas would not have been able to draft their OL.",neg
Sat in Starbucks listening to two transgender Americas talk about Caitlyn Jenner. As you can imagine it's interesting.,pos
# just won tickets for Janet Jackson next Tuesday from @user,pos
@user @user he won't be a legend by May when we don't get top 4 and he ends up sacked like Seedorf at Milan,neg
"#ISIL #ISIS #DAESH Was a Failed #CIA Operation.+ u #BrettMcGurkAre Clean Up Crewfor #ISIS ""Blow Back""…",neg
#Offline Goodnight my Sharknado followers love you all back tomorrow remember #AprilLives,pos
Arthur and Psycops have been friends since childhood. Couple of bad hombres. #gorelords,neg
Thank you to everyone who joined us on the bus on Saturday and all the other Lions supporters at Loftus. It was awesome seeing Loftus RED!,pos
"Everytime I watch the 4th Harry Potter, a part of me still thinks that maybe Cedric will return to the port-key... But he never does *cries*",neg
Really hoping Kendrick's next album has at least 10 tracks where he snaps like he did on his black friday freestyle,pos
"Homeopathy...Making fuck all difference since 1796Daily Mash shirts, Xmas cards and other things…",neg
Ok so I am super excited about my Naruto cards coming tomorrow!,pos
Oracle really stood and delivered. Proud of how the south performed!,pos
@user  Super eagles will get better with Sunday Oliseh . do you think that today outing was good?  @user @user,pos
